date,investment,cy_invested,reserve_amt,current,today_pnl_amount,today_pnl_percentage,curr_pnl_amount,curr_pnl_percentage,cy_pnl_amount,cy_pnl_percentage,total_profit,total_loss,overall_pnl_amount,overall_pnl_percentage,total_booked_amt,total_booked_percentage,cy_booked_amt,cy_booked_percentage,py_booked_amt,py_booked_percentage,estimate_st,est_st_pnl_amount,est_st_pnl_percentage,estimate_lt,est_lt_pnl_amount,est_lt_pnl_percentage,cagr
01-07-2025,11654190,14352190,6470,13637746.0,2279.0,0.02,-1352163.0,-9.42,-678163.0,-4.73,451819.0,-1803981.0,2019837.0,17.33,3372000,28.93,674000,4.94,2698000,23.15,20831583.0,7193837.0,52.75,27163379.0,13525633.0,99.18,10.73
02-07-2025,11654190,14352190,6470,13631368.0,-6378.0,-0.05,-1358541.0,-9.47,-684541.0,-4.77,459019.0,-1817557.0,2013459.0,17.28,3372000,28.93,674000,4.94,2698000,23.15,20831934.0,7200566.0,52.82,27166318.0,13534950.0,99.29,10.68
03-07-2025,11654190,14352190,6470,13654361.0,22993.0,0.17,-1335548.0,-9.31,-661548.0,-4.61,466481.0,-1802030.0,2036452.0,17.47,3372000,28.93,674000,4.94,2698000,23.15,20833404.0,7179043.0,52.58,27167676.0,13513315.0,98.97,10.78
04-07-2025,11654190,14352190,9000,13674074.0,23187.0,0.17,-1337748.0,-9.32,-641748.0,-4.47,445795.0,-1783540.0,2056252.0,17.64,3394000,29.12,696000,5.09,2698000,23.15,20856559.0,7182485.0,52.53,27049970.0,13375896.0,97.82,10.86
07-07-2025,11654190,14352190,9000,13697444.0,23370.0,0.17,-1314378.0,-9.16,-618378.0,-4.31,476825.0,-1791203.0,2079622.0,17.84,3394000,29.12,696000,5.08,2698000,23.15,20858684.0,7161240.0,52.28,27048081.0,13350637.0,97.47,10.92
08-07-2025,11654190,14352190,9000,13691818.0,-5626.0,-0.04,-1320004.0,-9.2,-624004.0,-4.35,469778.0,-1789785.0,2073996.0,17.8,3394000,29.12,696000,5.08,2698000,23.15,20862216.0,7170398.0,52.37,27067900.0,13376082.0,97.69,10.87
09-07-2025,11654190,14352190,9000,13712108.0,22306.0,0.16,-1299714.0,-9.06,-603714.0,-4.21,494087.0,-1793802.0,2094286.0,17.97,3394000,29.12,696000,5.08,2698000,23.15,20860809.0,7148701.0,52.13,27055226.0,13343118.0,97.31,10.95
10-07-2025,11654190,14352190,9000,13713042.0,934.0,0.01,-1298780.0,-9.05,-602780.0,-4.2,483969.0,-1782748.0,2095220.0,17.98,3394000,29.12,696000,5.08,2698000,23.15,20861214.0,7148172.0,52.13,27058624.0,13345582.0,97.32,10.94
11-07-2025,11654190,14352190,9000,13611908.0,-109416.0,-0.8,-1439830.0,-10.03,-702830.0,-4.9,431060.0,-1870894.0,1995170.0,17.12,3435000,29.47,737000,5.41,2698000,23.15,20884547.0,7272639.0,53.43,26276011.0,12664103.0,93.04,10.4
14-07-2025,11654190,14352190,9000,13622573.0,10665.0,0.08,-1429165.0,-9.96,-692165.0,-4.82,430469.0,-1859637.0,2005835.0,17.21,3435000,29.47,737000,5.41,2698000,23.15,20880769.0,7258196.0,53.28,26270040.0,12647467.0,92.84,10.4
15-07-2025,11654190,14352190,9000,13736169.0,114978.0,0.84,-1315569.0,-9.17,-578569.0,-4.03,468073.0,-1783645.0,2119431.0,18.19,3435000,29.47,737000,5.37,2698000,23.15,20884628.0,7148459.0,52.04,26272151.0,12535982.0,91.26,10.94
16-07-2025,11654190,14352190,161244,13824694.0,92862.0,0.68,-1290539.0,-8.99,-482539.0,-3.36,423980.0,-1714519.0,2215461.0,19.01,3506000,30.08,808000,5.84,2698000,23.15,20879688.0,7054994.0,51.03,26235323.0,12410629.0,89.77,11.38
17-07-2025,11654190,14352190,10000,13840922.0,14041.0,0.1,-1276133.0,-8.89,-468133.0,-3.26,418213.0,-1694345.0,2229867.0,19.13,3506000,30.08,808000,5.84,2698000,23.15,20946226.0,7105304.0,51.34,26329076.0,12488154.0,90.23,11.44
18-07-2025,11654190,14352190,10000,13773154.0,-61973.0,-0.45,-1343901.0,-9.36,-535901.0,-3.73,406284.0,-1750187.0,2162099.0,18.55,3506000,30.08,808000,5.87,2698000,23.15,20939933.0,7166779.0,52.03,26308692.0,12535538.0,91.01,11.06
21-07-2025,11654190,14352190,10000,13745354.0,-27800.0,-0.2,-1371701.0,-9.56,-563701.0,-3.93,395174.0,-1766874.0,2134299.0,18.31,3506000,30.08,808000,5.88,2698000,23.15,20944577.0,7199223.0,52.38,26315039.0,12569685.0,91.45,10.88
22-07-2025,11654190,14352190,10000,13672838.0,-72516.0,-0.53,-1444217.0,-10.06,-636217.0,-4.43,367308.0,-1811527.0,2061783.0,17.69,3506000,30.08,808000,5.91,2698000,23.15,20941925.0,7269087.0,53.16,26306837.0,12633999.0,92.4,10.5
23-07-2025,11654190,14352190,10000,13715815.0,43175.0,0.32,-1401240.0,-9.76,-593240.0,-4.13,379241.0,-1780475.0,2104760.0,18.06,3506000,30.08,808000,5.89,2698000,23.15,20941449.0,7225634.0,52.68,26306362.0,12590547.0,91.8,10.7
24-07-2025,11654190,14352190,10000,13649217.0,-64323.0,-0.47,-1467838.0,-10.23,-659838.0,-4.6,356446.0,-1824285.0,2038162.0,17.49,3506000,30.08,808000,5.92,2698000,23.15,20938300.0,7289083.0,53.4,26303213.0,12653996.0,92.71,10.35
25-07-2025,11654190,14352190,10000,13422757.0,-221059.0,-1.62,-1694298.0,-11.81,-886298.0,-6.18,279511.0,-1973811.0,1811702.0,15.55,3506000,30.08,808000,6.02,2698000,23.15,20938300.0,7515543.0,55.99,26291684.0,12868927.0,95.87,9.2
28-07-2025,11654190,14352190,10000,13286395.0,-133262.0,-0.99,-1830660.0,-12.76,-1022660.0,-7.13,255339.0,-2085998.0,1675340.0,14.38,3506000,30.08,808000,6.08,2698000,23.15,20938300.0,7651905.0,57.59,26287511.0,13001116.0,97.85,8.47
29-07-2025,11654190,14352190,10000,13398019.0,111624.0,0.84,-1719036.0,-11.98,-911036.0,-6.35,295997.0,-2015035.0,1786964.0,15.33,3506000,30.08,808000,6.03,2698000,23.15,20938300.0,7540281.0,56.28,26287511.0,12889492.0,96.2,9.01
30-07-2025,12004190,14702190,360000,13771826.0,23807.0,0.17,-1695229.0,-11.53,-887229.0,-6.03,321789.0,-2017014.0,1810771.0,15.08,3506000,29.21,808000,5.87,2698000,22.48,21289555.0,7517729.0,54.59,26638766.0,12866940.0,93.43,9.12
31-07-2025,12004190,14702190,451000,13697247.0,-74440.0,-0.54,-1765492.0,-12.01,-962492.0,-6.55,322252.0,-2087744.0,1735508.0,14.46,3501000,29.16,803000,5.86,2698000,22.48,21285475.0,7588228.0,55.4,26584305.0,12887058.0,94.09,8.73
01-08-2025,12004190,14702190,353320,13565615.0,-126721.0,-0.93,-1921563.0,-13.07,-1094563.0,-7.44,228701.0,-2150259.0,1603437.0,13.36,3525000,29.36,827000,6.1,2698000,22.48,21319622.0,7754007.0,57.16,26615760.0,13050145.0,96.2,8.06
04-08-2025,12004190,14702190,353320,13630910.0,67995.0,0.5,-1856268.0,-12.63,-1029268.0,-7.0,255682.0,-2111947.0,1668732.0,13.9,3525000,29.36,827000,6.07,2698000,22.48,21398018.0,7767108.0,56.98,26612758.0,12981848.0,95.24,8.34
05-08-2025,12004190,14702190,353320,13600400.0,-28971.0,-0.21,-1886778.0,-12.83,-1059778.0,-7.21,238278.0,-2125058.0,1638222.0,13.65,3525000,29.36,827000,6.08,2698000,22.48,21398018.0,7797618.0,57.33,26610851.0,13010451.0,95.66,8.17
06-08-2025,12004190,14702190,353320,13494838.0,-103119.0,-0.76,-1992340.0,-13.55,-1165340.0,-7.93,218224.0,-2210567.0,1532660.0,12.77,3525000,29.36,827000,6.13,2698000,22.48,21395269.0,7900431.0,58.54,26607578.0,13112740.0,97.17,7.64
07-08-2025,12004190,14702190,353320,13481478.0,-11181.0,-0.08,-2005700.0,-13.64,-1178700.0,-8.02,227487.0,-2233185.0,1519300.0,12.66,3525000,29.36,827000,6.13,2698000,22.48,21395269.0,7913791.0,58.7,26603855.0,13122377.0,97.34,7.56
08-08-2025,12004190,14702190,251320,13227744.0,-121117.0,-0.91,-2259934.0,-15.37,-1432934.0,-9.75,193724.0,-2453660.0,1265066.0,10.54,3525000,29.36,827000,6.25,2698000,22.48,21435291.0,8207547.0,62.05,26477004.0,13249260.0,100.16,6.28
11-08-2025,12004190,14702190,251320,13246798.0,19104.0,0.14,-2240880.0,-15.24,-1413880.0,-9.62,220765.0,-2461646.0,1284120.0,10.7,3525000,29.36,827000,6.24,2698000,22.48,21435218.0,8188420.0,61.81,26476931.0,13230133.0,99.87,6.34
12-08-2025,12004190,14702190,251320,13245824.0,-974.0,-0.01,-2241854.0,-15.25,-1414854.0,-9.62,217340.0,-2459196.0,1283146.0,10.69,3525000,29.36,827000,6.24,2698000,22.48,21435218.0,8189394.0,61.83,26477952.0,13232128.0,99.9,6.33
13-08-2025,12004190,14702190,251320,13309989.0,64165.0,0.48,-2177689.0,-14.81,-1350689.0,-9.19,258503.0,-2436192.0,1347311.0,11.22,3525000,29.36,827000,6.21,2698000,22.48,21435218.0,8125229.0,61.05,26477282.0,13167293.0,98.93,6.63
14-08-2025,12004190,14702190,251320,13408768.0,-25575.0,-0.19,-2078910.0,-14.14,-1251910.0,-8.52,260687.0,-2339596.0,1446090.0,12.05,3525000,29.36,827000,6.17,2698000,22.48,21435101.0,8026333.0,59.86,26620240.0,13211472.0,98.53,7.11
18-08-2025,12004190,14702190,101320,13625189.0,216653.0,1.62,-1862421.0,-12.67,-1035421.0,-7.04,345628.0,-2208052.0,1662579.0,13.85,3525000,29.36,827000,6.07,2698000,22.48,21449629.0,7824440.0,57.43,26655508.0,13030319.0,95.63,8.11
19-08-2025,12004190,14702190,101320,13754781.0,129812.0,0.95,-1732829.0,-11.79,-905829.0,-6.16,380730.0,-2113557.0,1792171.0,14.93,3525000,29.36,827000,6.01,2698000,22.48,21449629.0,7694848.0,55.94,26656210.0,12901429.0,93.8,8.72
20-08-2025,12004190,14702190,338992,13840532.0,78355.0,0.57,-1691730.0,-11.51,-818730.0,-5.57,392105.0,-2083830.0,1879270.0,15.66,3571000,29.75,873000,6.31,2698000,22.48,21446241.0,7605709.0,54.95,26616800.0,12776268.0,92.31,9.11
21-08-2025,12004190,14702190,338992,13800927.0,-37316.0,-0.27,-1731335.0,-11.78,-858335.0,-5.84,373935.0,-2105269.0,1839665.0,15.33,3571000,29.75,873000,6.33,2698000,22.48,21443744.0,7642817.0,55.38,26609781.0,12808854.0,92.81,8.91
22-08-2025,12004190,14702190,338992,13707526.0,-92650.0,-0.67,-1824736.0,-12.41,-951736.0,-6.47,345976.0,-2170711.0,1746264.0,14.55,3571000,29.75,873000,6.37,2698000,22.48,21443744.0,7736218.0,56.44,26608539.0,12901013.0,94.12,8.45
25-08-2025,12004190,14702190,338992,13719477.0,12946.0,0.09,-1812785.0,-12.33,-939785.0,-6.39,354794.0,-2167581.0,1758215.0,14.65,3571000,29.75,873000,6.36,2698000,22.48,21443744.0,7724267.0,56.3,26606278.0,12886801.0,93.93,8.46
26-08-2025,12169190,14867190,899677,13736723.0,-152264.0,-1.1,-1988132.0,-13.37,-1084132.0,-7.29,299179.0,-2287307.0,1613868.0,13.26,3602000,29.6,904000,6.58,2698000,22.17,21564044.0,7827321.0,56.98,26700450.0,12963727.0,94.37,7.74
28-08-2025,12169190,14867190,899677,13640460.0,-96263.0,-0.7,-2084395.0,-14.02,-1180395.0,-7.94,266941.0,-2351334.0,1517605.0,12.47,3602000,29.6,904000,6.63,2698000,22.17,21564044.0,7923584.0,58.09,26698416.0,13057956.0,95.73,7.26
29-08-2025,12169190,14867190,427658,13656607.0,20441.0,0.15,-2067070.0,-13.9,-1163070.0,-7.82,260237.0,-2327300.0,1534930.0,12.61,3602000,29.6,904000,6.62,2698000,22.17,21861768.0,8205161.0,60.08,27012390.0,13355783.0,97.8,7.32
01-09-2025,12169190,14867190,217216,13835183.0,177295.0,1.3,-1888418.0,-12.7,-984418.0,-6.62,318598.0,-2207022.0,1713582.0,14.08,3602000,29.6,904000,6.53,2698000,22.17,21890474.0,8055291.0,58.22,27050556.0,13215373.0,95.52,8.13
02-09-2025,12169190,14867190,217216,13920159.0,84976.0,0.61,-1803442.0,-12.13,-899442.0,-6.05,342470.0,-2145913.0,1798558.0,14.78,3602000,29.6,904000,6.49,2698000,22.17,21890474.0,7970315.0,57.26,27050557.0,13130398.0,94.33,8.51
03-09-2025,12169190,14867190,500436,14001983.0,75243.0,0.54,-1774326.0,-11.93,-817518.0,-5.5,311623.0,-2085949.0,1880482.0,15.45,3654808,30.03,956808,6.83,2698000,22.17,21880356.0,7878373.0,56.27,27040378.0,13038395.0,93.12,8.88
04-09-2025,12169190,14867190,727318,13988802.0,-27375.0,-0.2,-1816294.0,-12.22,-830486.0,-5.59,292115.0,-2108407.0,1867514.0,15.35,3683808,30.27,985808,7.05,2698000,22.17,21877838.0,7889036.0,56.4,27037158.0,13048356.0,93.28,8.8
05-09-2025,12169190,14867190,727318,13967567.0,-21235.0,-0.15,-1837529.0,-12.36,-851721.0,-5.73,287050.0,-2124579.0,1846279.0,15.17,3683808,30.27,985808,7.06,2698000,22.17,21876496.0,7908929.0,56.62,27034484.0,13066917.0,93.55,8.69
08-09-2025,12169190,14867190,527208,13978040.0,22245.0,0.16,-1817952.0,-12.23,-832144.0,-5.6,275965.0,-2093916.0,1865856.0,15.33,3683808,30.27,985808,7.05,2698000,22.17,21925092.0,7947052.0,56.85,27143099.0,13165059.0,94.18,8.69
09-09-2025,12169190,14867190,1103661,14039687.0,50743.0,0.36,-1882427.0,-12.66,-779497.0,-5.24,171660.0,-2054081.0,1918503.0,15.77,3800930,31.23,1102930,7.86,2698000,22.17,21886957.0,7847270.0,55.89,27091871.0,13052184.0,92.97,8.96
10-09-2025,12169190,14867190,1103661,14131080.0,91563.0,0.65,-1791034.0,-12.05,-688104.0,-4.63,203084.0,-1994123.0,2009896.0,16.52,3800930,31.23,1102930,7.8,2698000,22.17,21886957.0,7755877.0,54.89,27094853.0,12963773.0,91.74,9.37
11-09-2025,12169190,14867190,418212,14147695.0,20220.0,0.14,-1771905.0,-11.92,-668975.0,-4.5,203358.0,-1975259.0,2029025.0,16.67,3800930,31.23,1102930,7.8,2698000,22.17,22530050.0,8382355.0,59.25,28193256.0,14045561.0,99.28,9.43
12-09-2025,12169190,14867190,418212,14157568.0,9923.0,0.07,-1762032.0,-11.85,-659102.0,-4.43,211734.0,-1973760.0,2038898.0,16.75,3800930,31.23,1102930,7.79,2698000,22.17,22529975.0,8372407.0,59.14,28196555.0,14038987.0,99.16,9.44
15-09-2025,12169190,14867190,218212,14165588.0,11473.0,0.08,-1753966.0,-11.8,-651036.0,-4.38,213114.0,-1967077.0,2046964.0,16.82,3800930,31.23,1102930,7.79,2698000,22.17,22509138.0,8343550.0,58.9,28255718.0,14090130.0,99.47,9.44
16-09-2025,12169190,14867190,218212,14207847.0,42259.0,0.3,-1711707.0,-11.51,-608777.0,-4.09,224344.0,-1936052.0,2089223.0,17.17,3800930,31.23,1102930,7.76,2698000,22.17,22509138.0,8301291.0,58.43,28257050.0,14049203.0,98.88,9.62
17-09-2025,12169190,14867190,444326,14257329.0,43728.0,0.31,-1686859.0,-11.35,-558846.0,-3.76,207863.0,-1894721.0,2139154.0,17.58,3826013,31.44,1128013,7.91,2698000,22.17,22506557.0,8249228.0,57.86,28248593.0,13991264.0,98.13,9.83
18-09-2025,12169190,14867190,616771,14284788.0,29226.0,0.21,-1675668.0,-11.27,-531655.0,-3.58,211116.0,-1886783.0,2166345.0,17.8,3842013,31.57,1144013,8.01,2698000,22.17,22413821.0,8129033.0,56.91,28240109.0,13955321.0,97.69,9.93
19-09-2025,12169190,14867190,616771,14285202.0,40.0,0.0,-1675254.0,-11.27,-531241.0,-3.57,215476.0,-1890729.0,2166759.0,17.81,3842013,31.57,1144013,8.01,2698000,22.17,22412059.0,8126857.0,56.89,28234974.0,13949772.0,97.65,9.92
22-09-2025,12169190,14867190,4377,14145670.0,-137557.0,-0.96,-1813567.0,-12.2,-669554.0,-4.5,172068.0,-1985633.0,2028446.0,16.67,3842013,31.57,1144013,8.09,2698000,22.17,22545888.0,8400218.0,59.38,28530017.0,14384347.0,101.69,9.25
23-09-2025,12169190,14867190,4377,14064375.0,-81295.0,-0.57,-1894862.0,-12.75,-750849.0,-5.05,153945.0,-2048810.0,1947151.0,16.0,3842013,31.57,1144013,8.13,2698000,22.17,22545888.0,8481513.0,60.3,28533391.0,14469016.0,102.88,8.87
24-09-2025,12169190,14867190,4377,13965873.0,-98502.0,-0.7,-1993364.0,-13.41,-849351.0,-5.71,138842.0,-2132203.0,1848649.0,15.19,3842013,31.57,1144013,8.19,2698000,22.17,22545888.0,8580015.0,61.44,28533391.0,14567518.0,104.31,8.41
25-09-2025,12169190,14867190,4377,13853560.0,-112313.0,-0.8,-2105677.0,-14.16,-961664.0,-6.47,120742.0,-2226421.0,1736336.0,14.27,3842013,31.57,1144013,8.26,2698000,22.17,22545888.0,8692328.0,62.74,28531348.0,14677788.0,105.95,7.89
26-09-2025,12169190,14867190,4377,13623813.0,-229747.0,-1.66,-2335424.0,-15.71,-1191411.0,-8.01,79143.0,-2414571.0,1506589.0,12.38,3842013,31.57,1144013,8.4,2698000,22.17,22545888.0,8922075.0,65.49,28530017.0,14906204.0,109.41,6.84
29-09-2025,12169190,14867190,4377,13638309.0,14496.0,0.11,-2320928.0,-15.61,-1176915.0,-7.92,94032.0,-2414960.0,1521085.0,12.5,3842013,31.57,1144013,8.39,2698000,22.17,22545888.0,8907579.0,65.31,28530017.0,14891708.0,109.19,6.87
30-09-2025,12369190,15067190,157377,13880147.0,33559.0,0.24,-2279100.0,-15.13,-1135087.0,-7.53,115854.0,-2394954.0,1562913.0,12.64,3842013,31.06,1144013,8.24,2698000,21.81,22796688.0,8916541.0,64.24,28997486.0,15117339.0,108.91,7.05
01-10-2025,12369190,15067190,57442,14032528.0,156530.0,1.13,-2126229.0,-14.11,-982216.0,-6.52,131280.0,-2257512.0,1715784.0,13.87,3842013,31.06,1144013,8.15,2698000,21.81,22889991.0,8857463.0,63.12,29084148.0,15051620.0,107.26,7.72
03-10-2025,12369190,15067190,57442,14118640.0,86112.0,0.61,-2040117.0,-13.54,-896104.0,-5.95,143789.0,-2183904.0,1801896.0,14.57,3842013,31.06,1144013,8.1,2698000,21.81,22889991.0,8771351.0,62.13,29087522.0,14968882.0,106.02,8.08
06-10-2025,12369190,15067190,57442,14112006.0,-6634.0,-0.05,-2046751.0,-13.58,-902738.0,-5.99,144182.0,-2190929.0,1795262.0,14.51,3842013,31.06,1144013,8.11,2698000,21.81,22909487.0,8797481.0,62.34,29090262.0,14978256.0,106.14,8.01
07-10-2025,12369190,15067190,57442,14106617.0,-5389.0,-0.04,-2052140.0,-13.62,-908127.0,-6.03,140897.0,-2193036.0,1789873.0,14.47,3842013,31.06,1144013,8.11,2698000,21.81,22909487.0,8802870.0,62.4,29090262.0,14983645.0,106.22,7.97
